date,sku,product,category,units_sold,unit_price,unit_cost,revenue,cogs,gross_margin,gross_margin_pct
2026-05-27,SHI-102,Flannel check shirt,Shirts,17,139.0,54.0,2363.0,918.0,1445.0,61.15
2026-05-27,TRO-201,Chino trousers,Trousers,19,179.0,70.0,3401.0,1330.0,2071.0,60.89
2026-05-27,TRO-202,Regular jeans,Trousers,27,199.0,82.0,5373.0,2214.0,3159.0,58.79
2026-05-27,TRO-203,Jogger sweatpants,Trousers,29,119.0,40.0,3451.0,1160.0,2291.0,66.39
2026-05-27,HOO-301,Hooded sweatshirt,Hoodies,24,189.0,72.0,4536.0,1728.0,2808.0,61.9
2026-05-27,HOO-302,Crewneck sweatshirt,Hoodies,15,159.0,60.0,2385.0,900.0,1485.0,62.26
2026-05-27,JKT-401,Transitional parka,Jackets,8,399.0,175.0,3192.0,1400.0,1792.0,56.14
2026-05-27,JKT-402,Denim jacket,Jackets,9,259.0,105.0,2331.0,945.0,1386.0,59.46
2026-05-27,ACC-501,Beanie hat,Accessories,30,49.0,14.0,1470.0,420.0,1050.0,71.43
2026-05-28,TSH-001,Basic cotton tee,T-shirts,55,59.0,19.0,3245.0,1045.0,2200.0,67.8
2026-05-28,TSH-002,Premium oversize tee,T-shirts,32,89.0,31.0,2848.0,992.0,1856.0,65.17
2026-05-28,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-05-28,SHI-102,Flannel check shirt,Shirts,17,139.0,54.0,2363.0,918.0,1445.0,61.15
2026-05-28,TRO-201,Chino trousers,Trousers,24,179.0,70.0,4296.0,1680.0,2616.0,60.89
2026-05-28,TRO-202,Regular jeans,Trousers,22,199.0,82.0,4378.0,1804.0,2574.0,58.79
2026-05-28,TRO-203,Jogger sweatpants,Trousers,33,119.0,40.0,3927.0,1320.0,2607.0,66.39
2026-05-28,HOO-301,Hooded sweatshirt,Hoodies,19,189.0,72.0,3591.0,1368.0,2223.0,61.9
2026-05-28,HOO-302,Crewneck sweatshirt,Hoodies,15,159.0,60.0,2385.0,900.0,1485.0,62.26
2026-05-28,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-05-28,JKT-402,Denim jacket,Jackets,9,259.0,105.0,2331.0,945.0,1386.0,59.46
2026-05-28,ACC-501,Beanie hat,Accessories,41,49.0,14.0,2009.0,574.0,1435.0,71.43
2026-05-29,TSH-001,Basic cotton tee,T-shirts,49,59.0,19.0,2891.0,931.0,1960.0,67.8
2026-05-29,TSH-002,Premium oversize tee,T-shirts,33,89.0,31.0,2937.0,1023.0,1914.0,65.17
2026-05-29,SHI-101,Linen slim shirt,Shirts,26,159.0,62.0,4134.0,1612.0,2522.0,61.01
2026-05-29,SHI-102,Flannel check shirt,Shirts,17,139.0,54.0,2363.0,918.0,1445.0,61.15
2026-05-29,TRO-201,Chino trousers,Trousers,23,179.0,70.0,4117.0,1610.0,2507.0,60.89
2026-05-29,TRO-202,Regular jeans,Trousers,36,199.0,82.0,7164.0,2952.0,4212.0,58.79
2026-05-29,TRO-203,Jogger sweatpants,Trousers,28,119.0,40.0,3332.0,1120.0,2212.0,66.39
2026-05-29,HOO-301,Hooded sweatshirt,Hoodies,28,189.0,72.0,5292.0,2016.0,3276.0,61.9
2026-05-29,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-05-29,JKT-401,Transitional parka,Jackets,8,399.0,175.0,3192.0,1400.0,1792.0,56.14
2026-05-29,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-05-29,ACC-501,Beanie hat,Accessories,38,49.0,14.0,1862.0,532.0,1330.0,71.43
2026-05-30,TSH-001,Basic cotton tee,T-shirts,70,59.0,19.0,4130.0,1330.0,2800.0,67.8
2026-05-30,TSH-002,Premium oversize tee,T-shirts,36,89.0,31.0,3204.0,1116.0,2088.0,65.17
2026-05-30,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-05-30,SHI-102,Flannel check shirt,Shirts,25,139.0,54.0,3475.0,1350.0,2125.0,61.15
2026-05-30,TRO-201,Chino trousers,Trousers,29,179.0,70.0,5191.0,2030.0,3161.0,60.89
2026-05-30,TRO-202,Regular jeans,Trousers,34,199.0,82.0,6766.0,2788.0,3978.0,58.79
2026-05-30,TRO-203,Jogger sweatpants,Trousers,36,119.0,40.0,4284.0,1440.0,2844.0,66.39
2026-05-30,HOO-301,Hooded sweatshirt,Hoodies,24,189.0,72.0,4536.0,1728.0,2808.0,61.9
2026-05-30,HOO-302,Crewneck sweatshirt,Hoodies,26,159.0,60.0,4134.0,1560.0,2574.0,62.26
2026-05-30,JKT-401,Transitional parka,Jackets,12,399.0,175.0,4788.0,2100.0,2688.0,56.14
2026-05-30,JKT-402,Denim jacket,Jackets,16,259.0,105.0,4144.0,1680.0,2464.0,59.46
2026-05-30,ACC-501,Beanie hat,Accessories,51,49.0,14.0,2499.0,714.0,1785.0,71.43
2026-05-31,TSH-001,Basic cotton tee,T-shirts,71,59.0,19.0,4189.0,1349.0,2840.0,67.8
2026-05-31,TSH-002,Premium oversize tee,T-shirts,43,89.0,31.0,3827.0,1333.0,2494.0,65.17
2026-05-31,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-05-31,SHI-102,Flannel check shirt,Shirts,21,139.0,54.0,2919.0,1134.0,1785.0,61.15
2026-05-31,TRO-201,Chino trousers,Trousers,37,179.0,70.0,6623.0,2590.0,4033.0,60.89
2026-05-31,TRO-202,Regular jeans,Trousers,29,199.0,82.0,5771.0,2378.0,3393.0,58.79
2026-05-31,TRO-203,Jogger sweatpants,Trousers,44,119.0,40.0,5236.0,1760.0,3476.0,66.39
2026-05-31,HOO-301,Hooded sweatshirt,Hoodies,32,189.0,72.0,6048.0,2304.0,3744.0,61.9
2026-05-31,HOO-302,Crewneck sweatshirt,Hoodies,23,159.0,60.0,3657.0,1380.0,2277.0,62.26
2026-05-31,JKT-401,Transitional parka,Jackets,11,399.0,175.0,4389.0,1925.0,2464.0,56.14
2026-05-31,JKT-402,Denim jacket,Jackets,17,259.0,105.0,4403.0,1785.0,2618.0,59.46
2026-05-31,ACC-501,Beanie hat,Accessories,41,49.0,14.0,2009.0,574.0,1435.0,71.43
2026-06-01,TSH-001,Basic cotton tee,T-shirts,58,59.0,19.0,3422.0,1102.0,2320.0,67.8
2026-06-01,TSH-002,Premium oversize tee,T-shirts,38,89.0,31.0,3382.0,1178.0,2204.0,65.17
2026-06-01,SHI-101,Linen slim shirt,Shirts,25,159.0,62.0,3975.0,1550.0,2425.0,61.01
2026-06-01,SHI-102,Flannel check shirt,Shirts,19,139.0,54.0,2641.0,1026.0,1615.0,61.15
2026-06-01,TRO-201,Chino trousers,Trousers,33,179.0,70.0,5907.0,2310.0,3597.0,60.89
2026-06-01,TRO-202,Regular jeans,Trousers,27,199.0,82.0,5373.0,2214.0,3159.0,58.79
2026-06-01,TRO-203,Jogger sweatpants,Trousers,30,119.0,40.0,3570.0,1200.0,2370.0,66.39
2026-06-01,HOO-301,Hooded sweatshirt,Hoodies,27,189.0,72.0,5103.0,1944.0,3159.0,61.9
2026-06-01,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-06-01,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-06-01,JKT-402,Denim jacket,Jackets,14,259.0,105.0,3626.0,1470.0,2156.0,59.46
2026-06-01,ACC-501,Beanie hat,Accessories,46,49.0,14.0,2254.0,644.0,1610.0,71.43
2026-06-02,TSH-001,Basic cotton tee,T-shirts,45,59.0,19.0,2655.0,855.0,1800.0,67.8
2026-06-02,TSH-002,Premium oversize tee,T-shirts,39,89.0,31.0,3471.0,1209.0,2262.0,65.17
2026-06-02,SHI-101,Linen slim shirt,Shirts,20,159.0,62.0,3180.0,1240.0,1940.0,61.01
2026-06-02,SHI-102,Flannel check shirt,Shirts,16,139.0,54.0,2224.0,864.0,1360.0,61.15
2026-06-02,TRO-201,Chino trousers,Trousers,25,179.0,70.0,4475.0,1750.0,2725.0,60.89
2026-06-02,TRO-202,Regular jeans,Trousers,23,199.0,82.0,4577.0,1886.0,2691.0,58.79
2026-06-02,TRO-203,Jogger sweatpants,Trousers,33,119.0,40.0,3927.0,1320.0,2607.0,66.39
2026-06-02,HOO-301,Hooded sweatshirt,Hoodies,25,189.0,72.0,4725.0,1800.0,2925.0,61.9
2026-06-02,HOO-302,Crewneck sweatshirt,Hoodies,18,159.0,60.0,2862.0,1080.0,1782.0,62.26
2026-06-02,JKT-401,Transitional parka,Jackets,10,399.0,175.0,3990.0,1750.0,2240.0,56.14
2026-06-02,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-06-02,ACC-501,Beanie hat,Accessories,33,49.0,14.0,1617.0,462.0,1155.0,71.43
2026-06-03,TSH-001,Basic cotton tee,T-shirts,45,59.0,19.0,2655.0,855.0,1800.0,67.8
2026-06-03,TSH-002,Premium oversize tee,T-shirts,27,89.0,31.0,2403.0,837.0,1566.0,65.17
2026-06-03,SHI-101,Linen slim shirt,Shirts,17,159.0,62.0,2703.0,1054.0,1649.0,61.01
2026-06-03,SHI-102,Flannel check shirt,Shirts,15,139.0,54.0,2085.0,810.0,1275.0,61.15
2026-06-03,TRO-201,Chino trousers,Trousers,22,179.0,70.0,3938.0,1540.0,2398.0,60.89
2026-06-03,TRO-202,Regular jeans,Trousers,21,199.0,82.0,4179.0,1722.0,2457.0,58.79
2026-06-03,TRO-203,Jogger sweatpants,Trousers,28,119.0,40.0,3332.0,1120.0,2212.0,66.39
2026-06-03,HOO-301,Hooded sweatshirt,Hoodies,22,189.0,72.0,4158.0,1584.0,2574.0,61.9
2026-06-03,HOO-302,Crewneck sweatshirt,Hoodies,16,159.0,60.0,2544.0,960.0,1584.0,62.26
2026-06-03,JKT-401,Transitional parka,Jackets,7,399.0,175.0,2793.0,1225.0,1568.0,56.14
2026-06-03,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-06-03,ACC-501,Beanie hat,Accessories,30,49.0,14.0,1470.0,420.0,1050.0,71.43
2026-06-04,TSH-001,Basic cotton tee,T-shirts,55,59.0,19.0,3245.0,1045.0,2200.0,67.8
2026-06-04,TSH-002,Premium oversize tee,T-shirts,27,89.0,31.0,2403.0,837.0,1566.0,65.17
2026-06-04,SHI-101,Linen slim shirt,Shirts,16,159.0,62.0,2544.0,992.0,1552.0,61.01
2026-06-04,SHI-102,Flannel check shirt,Shirts,18,139.0,54.0,2502.0,972.0,1530.0,61.15
2026-06-04,TRO-201,Chino trousers,Trousers,27,179.0,70.0,4833.0,1890.0,2943.0,60.89
2026-06-04,TRO-202,Regular jeans,Trousers,28,199.0,82.0,5572.0,2296.0,3276.0,58.79
2026-06-04,TRO-203,Jogger sweatpants,Trousers,31,119.0,40.0,3689.0,1240.0,2449.0,66.39
2026-06-04,HOO-301,Hooded sweatshirt,Hoodies,22,189.0,72.0,4158.0,1584.0,2574.0,61.9
2026-06-04,HOO-302,Crewneck sweatshirt,Hoodies,16,159.0,60.0,2544.0,960.0,1584.0,62.26
2026-06-04,JKT-401,Transitional parka,Jackets,7,399.0,175.0,2793.0,1225.0,1568.0,56.14
2026-06-04,JKT-402,Denim jacket,Jackets,10,259.0,105.0,2590.0,1050.0,1540.0,59.46
2026-06-04,ACC-501,Beanie hat,Accessories,40,49.0,14.0,1960.0,560.0,1400.0,71.43
2026-06-05,TSH-001,Basic cotton tee,T-shirts,62,59.0,19.0,3658.0,1178.0,2480.0,67.8
2026-06-05,TSH-002,Premium oversize tee,T-shirts,43,89.0,31.0,3827.0,1333.0,2494.0,65.17
2026-06-05,SHI-101,Linen slim shirt,Shirts,25,159.0,62.0,3975.0,1550.0,2425.0,61.01
2026-06-05,SHI-102,Flannel check shirt,Shirts,22,139.0,54.0,3058.0,1188.0,1870.0,61.15
2026-06-05,TRO-201,Chino trousers,Trousers,29,179.0,70.0,5191.0,2030.0,3161.0,60.89
2026-06-05,TRO-202,Regular jeans,Trousers,29,199.0,82.0,5771.0,2378.0,3393.0,58.79
2026-06-05,TRO-203,Jogger sweatpants,Trousers,36,119.0,40.0,4284.0,1440.0,2844.0,66.39
2026-06-05,HOO-301,Hooded sweatshirt,Hoodies,22,189.0,72.0,4158.0,1584.0,2574.0,61.9
2026-06-05,HOO-302,Crewneck sweatshirt,Hoodies,21,159.0,60.0,3339.0,1260.0,2079.0,62.26
2026-06-05,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-06-05,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-06-05,ACC-501,Beanie hat,Accessories,50,49.0,14.0,2450.0,700.0,1750.0,71.43
2026-06-06,TSH-001,Basic cotton tee,T-shirts,63,59.0,19.0,3717.0,1197.0,2520.0,67.8
2026-06-06,TSH-002,Premium oversize tee,T-shirts,49,89.0,31.0,4361.0,1519.0,2842.0,65.17
2026-06-06,SHI-101,Linen slim shirt,Shirts,27,159.0,62.0,4293.0,1674.0,2619.0,61.01
2026-06-06,SHI-102,Flannel check shirt,Shirts,25,139.0,54.0,3475.0,1350.0,2125.0,61.15
2026-06-06,TRO-201,Chino trousers,Trousers,37,179.0,70.0,6623.0,2590.0,4033.0,60.89
2026-06-06,TRO-202,Regular jeans,Trousers,44,199.0,82.0,8756.0,3608.0,5148.0,58.79
2026-06-06,TRO-203,Jogger sweatpants,Trousers,47,119.0,40.0,5593.0,1880.0,3713.0,66.39
2026-06-06,HOO-301,Hooded sweatshirt,Hoodies,31,189.0,72.0,5859.0,2232.0,3627.0,61.9
2026-06-06,HOO-302,Crewneck sweatshirt,Hoodies,25,159.0,60.0,3975.0,1500.0,2475.0,62.26
2026-06-06,JKT-401,Transitional parka,Jackets,10,399.0,175.0,3990.0,1750.0,2240.0,56.14
2026-06-06,JKT-402,Denim jacket,Jackets,17,259.0,105.0,4403.0,1785.0,2618.0,59.46
2026-06-06,ACC-501,Beanie hat,Accessories,59,49.0,14.0,2891.0,826.0,2065.0,71.43
2026-06-07,TSH-001,Basic cotton tee,T-shirts,58,59.0,19.0,3422.0,1102.0,2320.0,67.8
2026-06-07,TSH-002,Premium oversize tee,T-shirts,37,89.0,31.0,3293.0,1147.0,2146.0,65.17
2026-06-07,SHI-101,Linen slim shirt,Shirts,28,159.0,62.0,4452.0,1736.0,2716.0,61.01
2026-06-07,SHI-102,Flannel check shirt,Shirts,20,139.0,54.0,2780.0,1080.0,1700.0,61.15
2026-06-07,TRO-201,Chino trousers,Trousers,29,179.0,70.0,5191.0,2030.0,3161.0,60.89
2026-06-07,TRO-202,Regular jeans,Trousers,29,199.0,82.0,5771.0,2378.0,3393.0,58.79
2026-06-07,TRO-203,Jogger sweatpants,Trousers,46,119.0,40.0,5474.0,1840.0,3634.0,66.39
2026-06-07,HOO-301,Hooded sweatshirt,Hoodies,29,189.0,72.0,5481.0,2088.0,3393.0,61.9
2026-06-07,HOO-302,Crewneck sweatshirt,Hoodies,22,159.0,60.0,3498.0,1320.0,2178.0,62.26
2026-06-07,JKT-401,Transitional parka,Jackets,10,399.0,175.0,3990.0,1750.0,2240.0,56.14
2026-06-07,JKT-402,Denim jacket,Jackets,15,259.0,105.0,3885.0,1575.0,2310.0,59.46
2026-06-07,ACC-501,Beanie hat,Accessories,41,49.0,14.0,2009.0,574.0,1435.0,71.43
2026-06-08,TSH-001,Basic cotton tee,T-shirts,65,59.0,19.0,3835.0,1235.0,2600.0,67.8
2026-06-08,TSH-002,Premium oversize tee,T-shirts,35,89.0,31.0,3115.0,1085.0,2030.0,65.17
2026-06-08,SHI-101,Linen slim shirt,Shirts,23,159.0,62.0,3657.0,1426.0,2231.0,61.01
2026-06-08,SHI-102,Flannel check shirt,Shirts,18,139.0,54.0,2502.0,972.0,1530.0,61.15
2026-06-08,TRO-201,Chino trousers,Trousers,27,179.0,70.0,4833.0,1890.0,2943.0,60.89
2026-06-08,TRO-202,Regular jeans,Trousers,36,199.0,82.0,7164.0,2952.0,4212.0,58.79
2026-06-08,TRO-203,Jogger sweatpants,Trousers,41,119.0,40.0,4879.0,1640.0,3239.0,66.39
2026-06-08,HOO-301,Hooded sweatshirt,Hoodies,27,189.0,72.0,5103.0,1944.0,3159.0,61.9
2026-06-08,HOO-302,Crewneck sweatshirt,Hoodies,18,159.0,60.0,2862.0,1080.0,1782.0,62.26
2026-06-08,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-06-08,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-06-08,ACC-501,Beanie hat,Accessories,48,49.0,14.0,2352.0,672.0,1680.0,71.43
2026-06-09,TSH-001,Basic cotton tee,T-shirts,52,59.0,19.0,3068.0,988.0,2080.0,67.8
2026-06-09,TSH-002,Premium oversize tee,T-shirts,30,89.0,31.0,2670.0,930.0,1740.0,65.17
2026-06-09,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-06-09,SHI-102,Flannel check shirt,Shirts,16,139.0,54.0,2224.0,864.0,1360.0,61.15
2026-06-09,TRO-201,Chino trousers,Trousers,23,179.0,70.0,4117.0,1610.0,2507.0,60.89
2026-06-09,TRO-202,Regular jeans,Trousers,25,199.0,82.0,4975.0,2050.0,2925.0,58.79
2026-06-09,TRO-203,Jogger sweatpants,Trousers,34,119.0,40.0,4046.0,1360.0,2686.0,66.39
2026-06-09,HOO-301,Hooded sweatshirt,Hoodies,18,189.0,72.0,3402.0,1296.0,2106.0,61.9
2026-06-09,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-06-09,JKT-401,Transitional parka,Jackets,8,399.0,175.0,3192.0,1400.0,1792.0,56.14
2026-06-09,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-06-09,ACC-501,Beanie hat,Accessories,38,49.0,14.0,1862.0,532.0,1330.0,71.43
2026-06-10,TSH-001,Basic cotton tee,T-shirts,49,59.0,19.0,2891.0,931.0,1960.0,67.8
2026-06-10,TSH-002,Premium oversize tee,T-shirts,25,89.0,31.0,2225.0,775.0,1450.0,65.17
2026-06-10,SHI-101,Linen slim shirt,Shirts,18,159.0,62.0,2862.0,1116.0,1746.0,61.01
2026-06-10,SHI-102,Flannel check shirt,Shirts,16,139.0,54.0,2224.0,864.0,1360.0,61.15
2026-06-10,TRO-201,Chino trousers,Trousers,18,179.0,70.0,3222.0,1260.0,1962.0,60.89
2026-06-10,TRO-202,Regular jeans,Trousers,24,199.0,82.0,4776.0,1968.0,2808.0,58.79
2026-06-10,TRO-203,Jogger sweatpants,Trousers,26,119.0,40.0,3094.0,1040.0,2054.0,66.39
2026-06-10,HOO-301,Hooded sweatshirt,Hoodies,18,189.0,72.0,3402.0,1296.0,2106.0,61.9
2026-06-10,HOO-302,Crewneck sweatshirt,Hoodies,15,159.0,60.0,2385.0,900.0,1485.0,62.26
2026-06-10,JKT-401,Transitional parka,Jackets,8,399.0,175.0,3192.0,1400.0,1792.0,56.14
2026-06-10,JKT-402,Denim jacket,Jackets,8,259.0,105.0,2072.0,840.0,1232.0,59.46
2026-06-10,ACC-501,Beanie hat,Accessories,40,49.0,14.0,1960.0,560.0,1400.0,71.43
2026-06-11,TSH-001,Basic cotton tee,T-shirts,43,59.0,19.0,2537.0,817.0,1720.0,67.8
2026-06-11,TSH-002,Premium oversize tee,T-shirts,31,89.0,31.0,2759.0,961.0,1798.0,65.17
2026-06-11,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-06-11,SHI-102,Flannel check shirt,Shirts,16,139.0,54.0,2224.0,864.0,1360.0,61.15
2026-06-11,TRO-201,Chino trousers,Trousers,27,179.0,70.0,4833.0,1890.0,2943.0,60.89
2026-06-11,TRO-202,Regular jeans,Trousers,31,199.0,82.0,6169.0,2542.0,3627.0,58.79
2026-06-11,TRO-203,Jogger sweatpants,Trousers,25,119.0,40.0,2975.0,1000.0,1975.0,66.39
2026-06-11,HOO-301,Hooded sweatshirt,Hoodies,25,189.0,72.0,4725.0,1800.0,2925.0,61.9
2026-06-11,HOO-302,Crewneck sweatshirt,Hoodies,14,159.0,60.0,2226.0,840.0,1386.0,62.26
2026-06-11,JKT-401,Transitional parka,Jackets,7,399.0,175.0,2793.0,1225.0,1568.0,56.14
2026-06-11,JKT-402,Denim jacket,Jackets,13,259.0,105.0,3367.0,1365.0,2002.0,59.46
2026-06-11,ACC-501,Beanie hat,Accessories,44,49.0,14.0,2156.0,616.0,1540.0,71.43
2026-06-12,TSH-001,Basic cotton tee,T-shirts,59,59.0,19.0,3481.0,1121.0,2360.0,67.8
2026-06-12,TSH-002,Premium oversize tee,T-shirts,39,89.0,31.0,3471.0,1209.0,2262.0,65.17
2026-06-12,SHI-101,Linen slim shirt,Shirts,25,159.0,62.0,3975.0,1550.0,2425.0,61.01
2026-06-12,SHI-102,Flannel check shirt,Shirts,18,139.0,54.0,2502.0,972.0,1530.0,61.15
2026-06-12,TRO-201,Chino trousers,Trousers,24,179.0,70.0,4296.0,1680.0,2616.0,60.89
2026-06-12,TRO-202,Regular jeans,Trousers,26,199.0,82.0,5174.0,2132.0,3042.0,58.79
2026-06-12,TRO-203,Jogger sweatpants,Trousers,33,119.0,40.0,3927.0,1320.0,2607.0,66.39
2026-06-12,HOO-301,Hooded sweatshirt,Hoodies,28,189.0,72.0,5292.0,2016.0,3276.0,61.9
2026-06-12,HOO-302,Crewneck sweatshirt,Hoodies,21,159.0,60.0,3339.0,1260.0,2079.0,62.26
2026-06-12,JKT-401,Transitional parka,Jackets,11,399.0,175.0,4389.0,1925.0,2464.0,56.14
2026-06-12,JKT-402,Denim jacket,Jackets,15,259.0,105.0,3885.0,1575.0,2310.0,59.46
2026-06-12,ACC-501,Beanie hat,Accessories,37,49.0,14.0,1813.0,518.0,1295.0,71.43
2026-06-13,TSH-001,Basic cotton tee,T-shirts,77,59.0,19.0,4543.0,1463.0,3080.0,67.8
2026-06-13,TSH-002,Premium oversize tee,T-shirts,40,89.0,31.0,3560.0,1240.0,2320.0,65.17
2026-06-13,SHI-101,Linen slim shirt,Shirts,28,159.0,62.0,4452.0,1736.0,2716.0,61.01
2026-06-13,SHI-102,Flannel check shirt,Shirts,23,139.0,54.0,3197.0,1242.0,1955.0,61.15
2026-06-13,TRO-201,Chino trousers,Trousers,32,179.0,70.0,5728.0,2240.0,3488.0,60.89
2026-06-13,TRO-202,Regular jeans,Trousers,35,199.0,82.0,6965.0,2870.0,4095.0,58.79
2026-06-13,TRO-203,Jogger sweatpants,Trousers,39,119.0,40.0,4641.0,1560.0,3081.0,66.39
2026-06-13,HOO-301,Hooded sweatshirt,Hoodies,28,189.0,72.0,5292.0,2016.0,3276.0,61.9
2026-06-13,HOO-302,Crewneck sweatshirt,Hoodies,21,159.0,60.0,3339.0,1260.0,2079.0,62.26
2026-06-13,JKT-401,Transitional parka,Jackets,12,399.0,175.0,4788.0,2100.0,2688.0,56.14
2026-06-13,JKT-402,Denim jacket,Jackets,13,259.0,105.0,3367.0,1365.0,2002.0,59.46
2026-06-13,ACC-501,Beanie hat,Accessories,53,49.0,14.0,2597.0,742.0,1855.0,71.43
2026-06-14,TSH-001,Basic cotton tee,T-shirts,75,59.0,19.0,4425.0,1425.0,3000.0,67.8
2026-06-14,TSH-002,Premium oversize tee,T-shirts,41,89.0,31.0,3649.0,1271.0,2378.0,65.17
2026-06-14,SHI-101,Linen slim shirt,Shirts,28,159.0,62.0,4452.0,1736.0,2716.0,61.01
2026-06-14,SHI-102,Flannel check shirt,Shirts,24,139.0,54.0,3336.0,1296.0,2040.0,61.15
2026-06-14,TRO-201,Chino trousers,Trousers,36,179.0,70.0,6444.0,2520.0,3924.0,60.89
2026-06-14,TRO-202,Regular jeans,Trousers,32,199.0,82.0,6368.0,2624.0,3744.0,58.79
2026-06-14,TRO-203,Jogger sweatpants,Trousers,35,119.0,40.0,4165.0,1400.0,2765.0,66.39
2026-06-14,HOO-301,Hooded sweatshirt,Hoodies,25,189.0,72.0,4725.0,1800.0,2925.0,61.9
2026-06-14,HOO-302,Crewneck sweatshirt,Hoodies,24,159.0,60.0,3816.0,1440.0,2376.0,62.26
2026-06-14,JKT-401,Transitional parka,Jackets,13,399.0,175.0,5187.0,2275.0,2912.0,56.14
2026-06-14,JKT-402,Denim jacket,Jackets,15,259.0,105.0,3885.0,1575.0,2310.0,59.46
2026-06-14,ACC-501,Beanie hat,Accessories,44,49.0,14.0,2156.0,616.0,1540.0,71.43
2026-06-15,TSH-001,Basic cotton tee,T-shirts,66,59.0,19.0,3894.0,1254.0,2640.0,67.8
2026-06-15,TSH-002,Premium oversize tee,T-shirts,40,89.0,31.0,3560.0,1240.0,2320.0,65.17
2026-06-15,SHI-101,Linen slim shirt,Shirts,26,159.0,62.0,4134.0,1612.0,2522.0,61.01
2026-06-15,SHI-102,Flannel check shirt,Shirts,22,139.0,54.0,3058.0,1188.0,1870.0,61.15
2026-06-15,TRO-201,Chino trousers,Trousers,29,179.0,70.0,5191.0,2030.0,3161.0,60.89
2026-06-15,TRO-202,Regular jeans,Trousers,39,199.0,82.0,7761.0,3198.0,4563.0,58.79
2026-06-15,TRO-203,Jogger sweatpants,Trousers,38,119.0,40.0,4522.0,1520.0,3002.0,66.39
2026-06-15,HOO-301,Hooded sweatshirt,Hoodies,28,189.0,72.0,5292.0,2016.0,3276.0,61.9
2026-06-15,HOO-302,Crewneck sweatshirt,Hoodies,22,159.0,60.0,3498.0,1320.0,2178.0,62.26
2026-06-15,JKT-401,Transitional parka,Jackets,12,399.0,175.0,4788.0,2100.0,2688.0,56.14
2026-06-15,JKT-402,Denim jacket,Jackets,14,259.0,105.0,3626.0,1470.0,2156.0,59.46
2026-06-15,ACC-501,Beanie hat,Accessories,40,49.0,14.0,1960.0,560.0,1400.0,71.43
2026-06-16,TSH-001,Basic cotton tee,T-shirts,41,59.0,19.0,2419.0,779.0,1640.0,67.8
2026-06-16,TSH-002,Premium oversize tee,T-shirts,32,89.0,31.0,2848.0,992.0,1856.0,65.17
2026-06-16,SHI-101,Linen slim shirt,Shirts,18,159.0,62.0,2862.0,1116.0,1746.0,61.01
2026-06-16,SHI-102,Flannel check shirt,Shirts,15,139.0,54.0,2085.0,810.0,1275.0,61.15
2026-06-16,TRO-201,Chino trousers,Trousers,20,179.0,70.0,3580.0,1400.0,2180.0,60.89
2026-06-16,TRO-202,Regular jeans,Trousers,27,199.0,82.0,5373.0,2214.0,3159.0,58.79
2026-06-16,TRO-203,Jogger sweatpants,Trousers,28,119.0,40.0,3332.0,1120.0,2212.0,66.39
2026-06-16,HOO-301,Hooded sweatshirt,Hoodies,22,189.0,72.0,4158.0,1584.0,2574.0,61.9
2026-06-16,HOO-302,Crewneck sweatshirt,Hoodies,14,159.0,60.0,2226.0,840.0,1386.0,62.26
2026-06-16,JKT-401,Transitional parka,Jackets,10,399.0,175.0,3990.0,1750.0,2240.0,56.14
2026-06-16,JKT-402,Denim jacket,Jackets,9,259.0,105.0,2331.0,945.0,1386.0,59.46
2026-06-16,ACC-501,Beanie hat,Accessories,44,49.0,14.0,2156.0,616.0,1540.0,71.43
2026-06-17,TSH-001,Basic cotton tee,T-shirts,53,59.0,19.0,3127.0,1007.0,2120.0,67.8
